"Warehouse Id","SKU","Title","Listing Id","FSN","Brand","Flipkart Selling Price","Live on Website","Sales 7D","Sales 14D","Sales 30D","Sales 60D","Sales 90D","B2B Scheduled","Transfers Scheduled","B2B Shipped","Transfers Shipped","B2B Receiving","Transfers Receiving","Reserved for Orders and Recalls","Reserved for Internal Processing","Returns Processing","Orders to Dispatch","Recalls to Dispatch","Damaged","QC Reject","Catalog Reject","Returns Reject","Seller Return Reject","Miscellaneous","Length (in cm)","Breadth (in cm)","Height (in cm)","Weight (in kg)","Fulfilment Type","F Assured Badge"
bhi_vas_wh_nl_01nl,PGMU-GLJJ1,Pilgrim Glitter Lipstick Luxurious 3-D Glitter Formula With Matte Finish,LSTLSKH6XGRNGXGVEWFMU2JL1,LSKH6XGRNGXGVEWF,Pilgrim,580.0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9822,4.392168,2.5953720000000002,0.016,"Smart/Flipkart, Seller",Yes
malur_bts,PGMU-GLCH1,Pilgrim Glitter Lipstick Luxurious 3-D Glitter Formula With Matte Finish,LSTLSKH6XGZZVVTRXKRTCLV5Q,LSKH6XGZZVVTRXKR,Pilgrim,580.0,0,0,0,14,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.682734,4.49199,2.196084,0.017,"Smart/Flipkart, Seller",No
bhi_vas_wh_nl_01nl,PGMU-GLCH1,Pilgrim Glitter Lipstick Luxurious 3-D Glitter Formula With Matte Finish,LSTLSKH6XGZZVVTRXKRTCLV5Q,LSKH6XGZZVVTRXKR,Pilgrim,580.0,0,0,1,27,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.682734,4.49199,2.196084,0.017,"Smart/Flipkart, Seller",No
gur_san_wh_nl_01nl,PGMU-GLDB1,Pilgrim Glitter Lipstick Luxurious 3-D Glitter Formula With Matte Finish,LSTLSKH6XGUH8YD977NQTPKHI,LSKH6XGUH8YD977N,Pilgrim,580.0,0,0,0,4,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.882378,4.392168,2.695194,0.015,"Smart/Flipkart, Seller",No
gur_san_wh_nl_01nl,PGSL-SREO1,Pilgrim Spanish Rosemary Essential Oil for Healthy & Strong Hair,LSTBEOGTBN64UUGGXSKLKBWKR,BEOGTBN64UUGGXSK,Pilgrim,310.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.383268,5.590032,3.49377,0.559,"Smart/Flipkart, Seller",No
bhi_vas_wh_nl_01nl,PGAVC-LLB1,Pilgrim Vitamin C Lip Balm SPF 30 with Australian Kakadu & Shea Butter Orange,LSTLPBGQUMVSNGGAF4W1ENVNM,LPBGQUMVSNGGAF4W,Pilgrim,202.0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98754,4.791456,3.393948,0.023,Seller,Yes
ulub_bts,PGMU-BDCR1,"Pilgrim 2-IN-1 Blush Duo Coral Rumba-02, Richly Pigmented,Ultra Matte, Blendable",LSTBLUH3G8RGZPTV3WFQESLX7,BLUH3G8RGZPTV3WF,Pilgrim,580.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9822,7.786116,4.292346,0.084,Seller,Yes
gur_san_wh_nl_01nl,PGMU-BDBB1,"Pilgrim 2-IN-1 Blush Duo Berry Beat-03, Richly Pigmented,Ultra Matte, Blendable",LSTBLUH3G8XTGQHE7W7SEDR8D,BLUH3G8XTGQHE7W7,Pilgrim,580.0,0,0,1,2,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.584692,8.385048000000001,3.0944819999999997,0.064,"Smart/Flipkart, Seller",Yes
null,SAM-VFC8G,Pilgrim French Mini Red Vine Youthful Glow Moisturizer SPF 30 | Anti-Ageing & Hydrating,LSTKMTHFKT9XMGR9QSRNFFCIT,KMTHFKT9XMGR9QSR,Pilgrim,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8877180000000005,5.290566,3.0944819999999997,0.026,Smart/Flipkart,Yes
gur_san_wh_nl_01nl,PGSL-SRAHM1,Pilgrim Spanish Rosemary Anti-Hairfall Hair Mask with Biotin Fights Breakage & Hairfall,LSTHTTHF3EDGJRG832JTKCTGO,HTTHF3EDGJRG832J,Pilgrim,403.0,0,1,2,5,92,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.185404,8.584692,5.689854,0.189,"Smart/Flipkart, Seller",Yes
null,PGAHM,"Pilgrim Patua & Keratin Strengthening Hair Mask With Sacha Inchi For Dry, Frizzy Hair",LSTHTTGK7UTAPGZHZRWLDZ7ZG,HTTGK7UTAPGZHZRW,Pilgrim,406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.185404,8.684514,5.390388,0.228,Smart/Flipkart,Yes
ahm_khe_wh_nl_01nl,PGSL-RRAAHS1,"Pilgrim RootActive Hairfall Serum with Spanish Rosemary, Caffeine & Biotin",LSTHTTH5FYMGBHUCBZZQOSPZH,HTTH5FYMGBHUCBZZ,Pilgrim,370.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.780776,5.49021,4.791456,0.837,Smart/Flipkart,Yes
ahm_khe_wh_nl_01nl,PGKS-RAAHGSDPS1,Pilgrim Advanced Hair Growth Serum For Dandruff Prone Scalp For Both Men & Women,LSTHTTH5FY8KVNZ3QRZLG8RRK,HTTH5FY8KVNZ3QRZ,Pilgrim,445.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.180064,5.49021,5.789676,0.1,Smart/Flipkart,Yes
null,PGSL-RWB1,"Pilgrim Spanish Rosemary Water with Biotin for Thicker,stronger hair",LSTHTTH5FYGW8TSK9TYTWGYTJ,HTTH5FYGW8TSK9TY,Pilgrim,167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.666714,6.588252,6.1889639999999995,0.32,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGSL-SRAHM1,Pilgrim Spanish Rosemary Anti-Hairfall Hair Mask with Biotin Fights Breakage & Hairfall,LSTHTTHF3EDGJRG832JTKCTGO,HTTHF3EDGJRG832J,Pilgrim,403.0,0,0,0,0,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.185404,8.584692,5.689854,0.189,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGSL-SRAHM1,Pilgrim Spanish Rosemary Anti-Hairfall Hair Mask with Biotin Fights Breakage & Hairfall,LSTHTTHF3EDGJRG832JTKCTGO,HTTHF3EDGJRG832J,Pilgrim,403.0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.185404,8.584692,5.689854,0.189,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGKS-RAHHM1,Pilgrim Redensyl & Anagain Hair Fall Control Hair Mask Promotes Hair Re-Growth,LSTHTTHYYYXKKBFQHUM5NVXBG,HTTHYYYXKKBFQHUM,Pilgrim,403.0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49021,7.786116,7.686294,0.213,"Smart/Flipkart, Seller",Yes
null,PGK-HGFWMS,"Pilgrim Korean Rice Water Facewash, Hydra Glow Moisturizer & Gel Sunscreen Combo",LSTCBKHKJCYCZYKWHHGUIX7PF,CBKHKJCYCZYKWHHG,Pilgrim,699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.262086000000004,9.283446,6.688074,0.295,"Smart/Flipkart, Seller",Yes
null,PGKS-AHGSRO1,Pilgrim Advanced Hair Growth Serum Roll-On With Rosemary & Korean Rice For Men & Women,LSTHSMHHCXJBFCGSM5RQ8LNYS,HSMHHCXJBFCGSM5R,Pilgrim,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47597,5.49021,2.5953720000000002,0.069,"Smart/Flipkart, Seller",Yes
ulub_bts,PGAAGHS,Pilgrim Patua Anti-Grey Hair Serum| 3% MelanoGray for Long-Lasting Anti-Greying Effect,LSTHSMGK8YG3GYRZS7Z74N9DF,HSMGK8YG3GYRZS7Z,Pilgrim,643.0,0,0,0,0,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.670274000000003,6.48843,6.98754,0.033,Seller,Yes
gur_san_wh_nl_01nl,PGAAGHS,Pilgrim Patua Anti-Grey Hair Serum| 3% MelanoGray for Long-Lasting Anti-Greying Effect,LSTHSMGK8YG3GYRZS7Z74N9DF,HSMGK8YG3GYRZS7Z,Pilgrim,643.0,0,0,0,1,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.670274000000003,6.48843,6.98754,0.033,Seller,Yes
nag_wad_wh_nl_02nl,PGATT-ADSS1,Pilgrim Australian Tea Tree Anti-Dandruff Scalp Serum Relieves Itchiness & Inflammation,LSTHSMHFCJZ9ZRSJBHZ10KHLB,HSMHFCJZ9ZRSJBHZ,Pilgrim,460.0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.47063,5.590032,3.393948,0.097,Smart/Flipkart,Yes
gur_san_wh_nl_01nl,PGKHM1,Pilgrim Argan Oil Hair Mask | With White Lotus,LSTHTTFZRPS9R9BK6TYJGGYJK,HTTFZRPS9R9BK6TY,Pilgrim,448.0,0,0,0,2,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.682734,9.682734,5.689854,0.25,Smart/Flipkart,No
null,PGKS-RAAHGSDPS1,Pilgrim Advanced Hair Growth Serum For Dandruff Prone Scalp For Both Men & Women,LSTHTTH5FY8KVNZ3QRZLG8RRK,HTTH5FY8KVNZ3QRZ,Pilgrim,445.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.180064,5.49021,5.789676,0.1,Smart/Flipkart,Yes
ulub_bts,PGMU-CPRC1,Pilgrim Natural Matte Compact,LSTCMPGVYFFFF7AAZUMIO01TA,CMPGVYFFFF7AAZUM,Pilgrim,436.0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.185404,8.684514,3.294126,0.086,"Smart/Flipkart, Seller",Yes
malur_bts,PGMU-CPRC1,Pilgrim Natural Matte Compact,LSTCMPGVYFFFF7AAZUMIO01TA,CMPGVYFFFF7AAZUM,Pilgrim,436.0,0,0,0,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.185404,8.684514,3.294126,0.086,"Smart/Flipkart, Seller",Yes
null,PGK-DRHM1,Pilgrim Korean Rice Water & Collagen Advanced Damage Repair Hair Mask|Prevents Breakage,LSTHTTHBKZQG7ZMNVQ9SLY8DX,HTTHBKZQG7ZMNVQ9,Pilgrim,439.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1889639999999995,8.185404,6.688074,0.308,Smart/Flipkart,Yes
hyderabad_medchal_01,PGK-DRHM1,Pilgrim Korean Rice Water & Collagen Advanced Damage Repair Hair Mask|Prevents Breakage,LSTHTTHBKZQG7ZMNVQ9SLY8DX,HTTHBKZQG7ZMNVQ9,Pilgrim,439.0,0,0,1,19,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1889639999999995,8.185404,6.688074,0.308,Smart/Flipkart,Yes
jai_san_wh_nl_01nl,PGATT-ADSS1,Pilgrim Australian Tea Tree Anti-Dandruff Scalp Serum Relieves Itchiness & Inflammation,LSTHSMHFCJZ9ZRSJBHZ10KHLB,HSMHFCJZ9ZRSJBHZ,Pilgrim,460.0,0,0,0,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.47063,5.590032,3.393948,0.097,Smart/Flipkart,Yes
null,PGSL-SRHGO1,Pilgrim Spanish Rosemary & Biotin Hair Oil For Strengthening & Hair Growth Hair Oil,LSTHOLGSQN4MZ9ZH62UB2FP2D,HOLGSQN4MZ9ZH62U,Pilgrim,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.873477999999999,7.786116,4.192524000000001,0.118,Smart/Flipkart,Yes
nag_wad_wh_nl_02nl,PGALIC,"Pilgrim Patua Leave-In Conditioner with Amino Acids for Frizz-Free, Smooth, Silky Hair",LSTCNDGNYCKUCAJUMTAKCRNYZ,CNDGNYCKUCAJUMTA,Pilgrim,315.0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.071342,5.49021,3.294126,0.093,"Smart/Flipkart, Seller",Yes
chn_tvr_04,PGALIC,"Pilgrim Patua Leave-In Conditioner with Amino Acids for Frizz-Free, Smooth, Silky Hair",LSTCNDGNYCKUCAJUMTAKCRNYZ,CNDGNYCKUCAJUMTA,Pilgrim,315.0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.071342,5.49021,3.294126,0.093,"Smart/Flipkart, Seller",Yes
null,PGK-DRC1,Pilgrim Korean Rice Water & Collagen Advanced Damage Repair Conditioner|Nourish|Softens,LSTCNDHBKZBF2Z52GYQURR8GB,CNDHBKZBF2Z52GYQ,Pilgrim,277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.966179999999998,6.089142,5.1907440000000005,0.203,"Smart/Flipkart, Seller",Yes
null,PGATT-ADC1,Pilgrim Australian Tea Tree Anti-Dandruff Conditioner Hydrates & Detangles Hair,LSTCNDHFCKQJWHFYENRBPY2UG,CNDHFCKQJWHFYENR,Pilgrim,320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.165824,7.187184,4.49199,0.155,Smart/Flipkart,Yes
jai_san_wh_nl_01nl,PGKHS1,"Pilgrim Argan Oil Hair Serum | with White Lotus & Camellia | Korean K-Beauty | For Gloss & Shine, Fights Frizz & Dryness | Gloss Repair Dry-Damaged Hair | Paraben & Mineral Oil Free",LSTHSMFZRV586HXUMVKFQBHRH,HSMFZRV586HXUMVK,Pilgrim,350.0,0,0,1,6,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.869918000000002,6.1889639999999995,4.092702,0.083,"Smart/Flipkart, Seller",Yes
cbe_oth_01,PGKHS1,"Pilgrim Argan Oil Hair Serum | with White Lotus & Camellia | Korean K-Beauty | For Gloss & Shine, Fights Frizz & Dryness | Gloss Repair Dry-Damaged Hair | Paraben & Mineral Oil Free",LSTHSMFZRV586HXUMVKFQBHRH,HSMFZRV586HXUMVK,Pilgrim,350.0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.869918000000002,6.1889639999999995,4.092702,0.083,"Smart/Flipkart, Seller",Yes
nag_wad_wh_nl_02nl,PGAAGHS,Pilgrim Patua Anti-Grey Hair Serum| 3% MelanoGray for Long-Lasting Anti-Greying Effect,LSTHSMGK8YG3GYRZS7Z74N9DF,HSMGK8YG3GYRZS7Z,Pilgrim,643.0,0,0,0,5,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.670274000000003,6.48843,6.98754,0.033,Seller,Yes
LOC1a928eea0dfd462f9c9f7ca8b99a758b,PGKS-AHGS1,Pilgrim Advanced Hair Growth Serum With Rosemary & Korean Black Rice For Men & Women,LSTHSMG4886XGYRBHHUGUTXKJ,HSMG4886XGYRBHHU,Pilgrim,740.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.278106,4.49199,5.1907440000000005,0.108,"Smart/Flipkart, Seller",Yes
null,PGKS-AHGS1,Pilgrim Advanced Hair Growth Serum With Rosemary & Korean Black Rice For Men & Women,LSTHSMG4886XGYRBHHUGUTXKJ,HSMG4886XGYRBHHU,Pilgrim,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.278106,4.49199,5.1907440000000005,0.108,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PGMU-CLS1,Pilgrim Full Coverage Concealer Crease Resistance & Lightweight with Matte Finish Concealer,LSTCLRH5YZU26NTJXSNKCXTJF,CLRH5YZU26NTJXSN,Pilgrim,490.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.377927999999999,4.49199,2.695194,0.019,Seller,Yes
ahm_khe_wh_nl_01nl,PGKS - RAAHGS1,Pilgrim Advanced Hair Growth Serum With Rosemary & Korean Black Rice For Men & Women,LSTHSMHY65YAADTXFVGS3ZPHB,HSMHY65YAADTXFVG,Pilgrim,1330.0,0,0,0,0,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.372588,5.390388,4.49199,0.089,Seller,Yes
null,PHD-10NS1,Proven Honest Derma /PHD/ 10% Niacinamide Spot Correcting Serum with 2% NAG I Fades Acne Marks,LSTKMTHBVCY7CDDBJN8HIHXEH,KMTHBVCY7CDDBJN8,Proven Honest Derma,623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.076682,6.787896,5.1907440000000005,0.082,"Smart/Flipkart, Seller",Yes
ulub_bts,SAM-VFC8G,Pilgrim French Mini Red Vine Youthful Glow Moisturizer SPF 30 | Anti-Ageing & Hydrating,LSTKMTHFKT9XMGR9QSRNFFCIT,KMTHFKT9XMGR9QSR,Pilgrim,49.0,0,4,8,26,38,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8877180000000005,5.290566,3.0944819999999997,0.026,Smart/Flipkart,Yes
nag_wad_wh_nl_02nl,PGKOFGM1,"Pilgrim Oil-free Gel Moisturiser with Hyaluronic Acid & Willow Bark Extracts | Suitable for Oily & Acne-Prone Skin Types | Minimizes Pores, Fades Blemishes | Men & Women | Korean Skin Care | 50gm",LSTMSCG7SZQVDH9BXZBSGEZJ8,MSCG7SZQVDH9BXZB,Pilgrim,445.0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3868279999999995,7.187184,5.090922000000001,0.084,Smart/Flipkart,Yes
cbe_oth_01,PGKOFGM1,"Pilgrim Oil-free Gel Moisturiser with Hyaluronic Acid & Willow Bark Extracts | Suitable for Oily & Acne-Prone Skin Types | Minimizes Pores, Fades Blemishes | Men & Women | Korean Skin Care | 50gm",LSTMSCG7SZQVDH9BXZBSGEZJ8,MSCG7SZQVDH9BXZB,Pilgrim,445.0,0,0,0,11,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3868279999999995,7.187184,5.090922000000001,0.084,Smart/Flipkart,Yes
hyderabad_medchal_01,PGKAVG1,"Pilgrim Aloe Vera Gel with Vitamin E | Multipurpose Nourishing Gel for Skin & Hair | Hydrates & Soothes Skin | Conditions & Softens Hair | Free from Parabens, Sulphates | 100% Vegan & Fragrance Free | 200 gm",LSTMSCG9SFDR2S29RHDZ6UZA0,MSCG9SFDR2S29RHD,Pilgrim,247.0,0,0,1,13,34,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.263866,6.288786000000001,4.791456,0.158,Smart/Flipkart,Yes
malur_bts,PGK24KGBO1,"Pilgrim 24K Gold Beauty Oil with Argan,Neroli for Instant Natural Glow, Anti Aging",LSTMSCGACASVVWQMHUPLKEH3C,MSCGACASVVWQMHUP,Pilgrim,450.0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.98042,5.49021,4.591812,0.07,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,SAM-NC1,Pilgrim Retinol Night Cream with Vitamin C | Anti Ageing | For Wrinkles & Fine Lines,LSTMSCGBHNQHENTKNZGVST8SK,MSCGBHNQHENTKNZG,Pilgrim,45.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.087362,5.789676,3.9928800000000004,0.03,"Smart/Flipkart, Seller",Yes
null,PGKNC1,"Pilgrim Retinol Night Cream with Vitamin C | Anti-ageing, Discover Youthful & Glowing Skin | For Wrinkles, Fine Lines | Dry, Acne Prone, Normal Skin | Men and Women | Korean Beauty | 50gm",LSTMSCGF446FV5UQNYRADWOQX,MSCGF446FV5UQNYR,Pilgrim,585.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.085582,8.48487,5.590032,0.099,Smart/Flipkart,Yes
nag_wad_wh_nl_02nl,PGKNC1,"Pilgrim Retinol Night Cream with Vitamin C | Anti-ageing, Discover Youthful & Glowing Skin | For Wrinkles, Fine Lines | Dry, Acne Prone, Normal Skin | Men and Women | Korean Beauty | 50gm",LSTMSCGF446FV5UQNYRADWOQX,MSCGF446FV5UQNYR,Pilgrim,585.0,0,0,1,14,52,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.085582,8.48487,5.590032,0.099,Smart/Flipkart,Yes
null,PGK-HASSG50,Pilgrim Sunscreen - SPF 50 PA+++ 1% Hyaluronic Acid Sunscreen Gel | UVA/UVB/Bluelight Protection | Broad Spectrum,LSTSNRGYKCBV9ZYANNVEWSGDF,SNRGYKCBV9ZYANNV,Pilgrim,325.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.174724,5.590032,3.49377,0.007,Smart/Flipkart,Yes
cbe_oth_01,PGS-NGSS50,Pilgrim Sunscreen - SPF 50 PA+++ Niacinamide Glow Sunscreen with UVA/UVB Protection For Men and Women,LSTSNRGYKD43RGXGQTKO0AMJO,SNRGYKD43RGXGQTK,Pilgrim,380.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.076682,5.789676,3.7932360000000003,1.012,"Smart/Flipkart, Seller",Yes
null,PGK-AHBHPS10,Pilgrim 25% AHA + 2% BHA + 5% PHA Peeling Solution Face Serum for Exfoliation|Detan,LSTKMTHDTC3CFX8Q6WU5QA1VE,KMTHDTC3CFX8Q6WU,Pilgrim,220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9822,6.288786000000001,2.5953720000000002,0.048,Smart/Flipkart,Yes
ahm_khe_wh_nl_01nl,PGK-AHBHPS10,Pilgrim 25% AHA + 2% BHA + 5% PHA Peeling Solution Face Serum for Exfoliation|Detan,LSTKMTHDTC3CFX8Q6WU5QA1VE,KMTHDTC3CFX8Q6WU,Pilgrim,220.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9822,6.288786000000001,2.5953720000000002,0.048,Smart/Flipkart,Yes
null,PGA-15VCF10,Pilgrim 15% Vitamin C Face Serum with Kakadu Plum|Brightens Skin|Men & Women,LSTKMTHE28VVNXYBZ2NDDLTNF,KMTHE28VVNXYBZ2N,Pilgrim,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.383268,5.889498000000001,2.795016,0.041,"Smart/Flipkart, Seller",Yes
malur_bts,PGMU-CPWS1,Pilgrim Natural Matte Compact,LSTCMPGVYFF9QXQHTBYISTMMF,CMPGVYFF9QXQHTBY,Pilgrim,361.0,0,0,0,1,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9822,9.682734,3.393948,0.069,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGMU-TLP1,Pilgrim Setting Loose Powder Instant Oil Control Non-cakey & Flawless Finish Compact,LSTCMPH8NN4MQYGGS93KOQ9AX,CMPH8NN4MQYGGS93,Pilgrim,477.0,0,0,0,4,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3868279999999995,7.287006,5.1907440000000005,0.067,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGMU-BLP1,Pilgrim Setting Loose Powder Instant Oil Control Non-cakey & Flawless Finish Compact,LSTCMPH8NN4HP9GKGHFX3HYCS,CMPH8NN4HP9GKGHF,Pilgrim,477.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.787896,6.48843,5.49021,0.058,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGMU-CPA1,"Pilgrim Matte Finish Compact Powder SPF 25 Absorbs Oil, Conceals & Gives Radiant Skin Compact",LSTCMPH77H43WHRZKD9XLETZR,CMPH77H43WHRZKD9,Pilgrim,238.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.680954,8.285226,3.0944819999999997,0.057,Seller,Yes
bhi_vas_wh_nl_01nl,PGMU-CPC1,"Pilgrim Matte Finish Compact Powder SPF 25 Absorbs Oil, Conceals & Gives Radiant Skin Compact",LSTCMPH77H4RZWHESXJ72LTA4,CMPH77H4RZWHESXJ,Pilgrim,238.0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.97864,10.680954,3.0944819999999997,0.012,"Smart/Flipkart, Seller",Yes
null,PGKHC1,"Pilgrim Argan Oil Hair Conditioner For Dry Fizzy Hair | No Parabens, Sulphate | Discover Soft and Silky Hair | Hair Fall Control | All Hair Types | Men and Women | Korean Beauty | 200ml",LSTCNDGYTWGQYYRUZZSHJYWIH,CNDGYTWGQYYRUZZS,Pilgrim,320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.376148,6.787896,6.588252,0.157,Smart/Flipkart,Yes
ahm_khe_wh_nl_01nl,PGK-DRC1,Pilgrim Korean Rice Water & Collagen Advanced Damage Repair Conditioner|Nourish|Softens,LSTCNDHBKZBF2Z52GYQURR8GB,CNDHBKZBF2Z52GYQ,Pilgrim,277.0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.966179999999998,6.089142,5.1907440000000005,0.203,"Smart/Flipkart, Seller",Yes
null,PGSL-SRAHS1,Pilgrim Spanish Rosemary Biotin Shampoo for Men & Women|Reduce Hair loss & Breakage,LSTSMPGSQHUWRXGQ8YNN3DVVQ,SMPGSQHUWRXGQ8YN,Pilgrim,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.069562,8.98398,5.590032,0.185,"Smart/Flipkart, Seller",Yes
ahm_khe_wh_nl_01nl,PGKS-RAHC1,Pilgrim Redensyl & Anagain HAIRFALL CONTROL CONDITIONER REDUCING HAIR FALL & BREAKAGE,LSTCNDHYYZFKWYDMHH3JLT1U0,CNDHYYZFKWYDMHH3,Pilgrim,277.0,0,0,2,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.565112,6.288786000000001,4.392168,0.181,"Smart/Flipkart, Seller",Yes
nag_wad_wh_nl_02nl,PGKHC1,"Pilgrim Argan Oil Hair Conditioner For Dry Fizzy Hair | No Parabens, Sulphate | Discover Soft and Silky Hair | Hair Fall Control | All Hair Types | Men and Women | Korean Beauty | 200ml",LSTCNDGYTWGQYYRUZZSHJYWIH,CNDGYTWGQYYRUZZS,Pilgrim,320.0,0,0,0,1,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.376148,6.787896,6.588252,0.157,Smart/Flipkart,Yes
